"seg_id","oci","street","street_from","street_to","seg_length_ft","seg_width_ft","func_class","pvm_class","area_sq_ft","oci_desc","oci_wt"
"SA-000185",82.89,"ALLEY","","",419.6926,30,"Alley","PCC Jointed Concrete",12590.778,"Good",1043649.58842
"SA-000186",62.6,"ALLEY","","",495.4103,30,"Alley","PCC Jointed Concrete",14862.309,"Fair",930380.5434
"SA-000187",62.75,"ALLEY","","",651.0069,30,"Alley","AC Improved",19530.207,"Fair",1225520.48925
"SA-000188",98,"ALLEY","","",440.0001,30,"Alley","PCC Jointed Concrete",13200.003,"Good",1293600.294
"SA-000190",98,"ALLEY","","",665.8506,30,"Alley","PCC Jointed Concrete",19975.518,"Good",1957600.764
"SA-000191",76.63,"ALLEY","","",659.91,30,"Alley","PCC Jointed Concrete",19797.3,"Good",1517067.099
"SA-000192",100,"ALLEY","","",660.8034,30,"Alley","PCC Jointed Concrete",19824.102,"Good",1982410.2
"SA-000193",75.034,"ALLEY","","",656.3232,30,"Alley","PCC Jointed Concrete",19689.696,"Good",1477396.649664
"SA-000194",77.71,"ALLEY","","",661.9736,30,"Alley","PCC Jointed Concrete",19859.208,"Good",1543259.05368
"SA-000195",72.17,"ALLEY","","",661.6946,30,"Alley","PCC Jointed Concrete",19850.838,"Good",1432634.97846
"SA-000196",58.86,"ALLEY","","",377.0972,30,"Alley","PCC Jointed Concrete",11312.916,"Fair",665878.23576
"SA-000197",57.05,"ALLEY","","",679.0184,30,"Alley","PCC Jointed Concrete",20370.552,"Fair",1162139.9916
"SA-000198",30.07,"ALLEY","","",681.0077,30,"Alley","PCC Jointed Concrete",20430.231,"Poor",614337.04617
"SA-000199",48.9,"ALLEY","","",479.8052,30,"Alley","PCC Jointed Concrete",14394.156,"Fair",703874.2284
"SA-000200",59.63,"ALLEY","","",483.6608,30,"Alley","PCC Jointed Concrete",14509.824,"Fair",865220.80512
"SA-000201",81.69,"ALLEY","","",657.9856,30,"Alley","PCC Jointed Concrete",19739.568,"Good",1612525.30992
"SA-000202",78.14,"ALLEY","","",660.3278,30,"Alley","PCC Jointed Concrete",19809.834,"Good",1547940.42876
"SA-000203",81.34,"ALLEY","","",661.8231,30,"Alley","PCC Jointed Concrete",19854.693,"Good",1614980.72862
"SA-000204",92.06,"ALLEY","","",288.855,30,"Alley","PCC Jointed Concrete",8665.65,"Good",797759.739
"SA-000205",97.99,"ALLEY","","",190.5359,30,"Alley","PCC Jointed Concrete",5716.077,"Good",560118.38523
"SA-000206",66.18,"ALLEY","","",663.4966,30,"Alley","PCC Jointed Concrete",19904.898,"Fair",1317306.14964
"SA-000207",59.93,"ALLEY","","",662.4629,30,"Alley","PCC Jointed Concrete",19873.887,"Fair",1191042.04791
"SA-000210",89.5,"ALLEY","","",163,30,"Alley","PCC Jointed Concrete",4890,"Good",437655
"SA-000211",98,"ALLEY","","",240.9998,30,"Alley","PCC Jointed Concrete",7229.994,"Good",708539.412
"SA-000213",73.886,"ALLEY","","",563.0567,30,"Alley","PCC Jointed Concrete",16891.701,"Good",1248060.220086
"SA-000214",38.02,"ALLEY","","",170.5183,30,"Alley","PCC Jointed Concrete",5115.549,"Poor",194493.17298
"SA-000215",65.33,"ALLEY","","",555.0235,30,"Alley","PCC Jointed Concrete",16650.705,"Fair",1087790.55765
"SA-000217",99.99,"ALLEY","","",341.0718,30,"Alley","PCC Jointed Concrete",10232.154,"Good",1023113.07846
"SA-000218",98,"ALLEY","","",378.6228,30,"Alley","PCC Jointed Concrete",11358.684,"Good",1113151.032
"SA-000219",94.25,"ALLEY","","",340.0139,30,"Alley","PCC Jointed Concrete",10200.417,"Good",961389.30225
"SA-000220",78.44,"ALLEY","","",558.0409,30,"Alley","PCC Jointed Concrete",16741.227,"Good",1313181.84588
"SA-000222",85.32,"ALLEY","","",705.0453,30,"Alley","PCC Jointed Concrete",21151.359,"Good",1804633.94988
"SA-000223",62.04,"ALLEY","","",618.1368,30,"Alley","PCC Jointed Concrete",18544.104,"Fair",1150476.21216
"SA-000224",98.66,"ALLEY","","",704.141,30,"Alley","PCC Jointed Concrete",21124.23,"Good",2084116.5318
"SA-000226",95.57,"ALLEY","","",707.1651,30,"Alley","PCC Jointed Concrete",21214.953,"Good",2027513.05821
"SA-000228",99.99,"ALLEY","","",706.0877,30,"Alley","PCC Jointed Concrete",21182.631,"Good",2118051.27369
"SA-000230",88.2,"ALLEY","","",644.2368,30,"Alley","PCC Jointed Concrete",19327.104,"Good",1704650.5728
"SA-000231",65.512,"ALLEY","","",647.1739,30,"Alley","PCC Jointed Concrete",19415.217,"Fair",1271929.696104
"SA-000232",65.47,"ALLEY","","",343.5014,30,"Alley","PCC Jointed Concrete",10305.042,"Fair",674671.09974
"SA-000234",92,"ALLEY","","",383.0325,30,"Alley","PCC Jointed Concrete",11490.975,"Good",1057169.7
"SA-000235",80.03,"ALLEY","","",668.003,30,"Alley","PCC Jointed Concrete",20040.09,"Good",1603808.4027
"SA-000237",76.06,"ALLEY","","",369.3655,30,"Alley","PCC Jointed Concrete",11080.965,"Good",842818.1979
"SA-000238",75.68,"ALLEY","","",317.8732,30,"Alley","PCC Jointed Concrete",9536.196,"Good",721699.31328
"SA-000241",61.89,"ALLEY","","",440.505,30,"Alley","PCC Jointed Concrete",13215.15,"Fair",817885.6335
"SA-000244",91.54,"ALLEY","","",419.1191,30,"Alley","PCC Jointed Concrete",12573.573,"Good",1150984.87242
"SA-000247",88.6,"ALLEY","","",376.0331,30,"Alley","PCC Jointed Concrete",11280.993,"Good",999495.9798
"SA-000248",75.16,"ALLEY","","",257.0021,30,"Alley","PCC Jointed Concrete",7710.063,"Good",579488.33508
"SA-000249",70.34,"ALLEY","","",376.0052,30,"Alley","PCC Jointed Concrete",11280.156,"Good",793446.17304
"SA-000250",89.66,"ALLEY","","",360.8933,30,"Alley","PCC Jointed Concrete",10826.799,"Good",970730.79834
"SA-000252",89.53,"ALLEY","","",662.0272,30,"Alley","PCC Jointed Concrete",19860.816,"Good",1778138.85648
"SA-000253",98.51,"ALLEY","","",447.1727,30,"Alley","PCC Jointed Concrete",13415.181,"Good",1321529.48031
"SA-000254",76.75,"ALLEY","","",479.0897,30,"Alley","PCC Jointed Concrete",14372.691,"Good",1103104.03425
"SA-000256",59.92,"ALLEY","","",709.0006,30,"Alley","PCC Jointed Concrete",21270.018,"Fair",1274499.47856
"SA-000257",88.78,"ALLEY","","",659.0526,30,"Alley","PCC Jointed Concrete",19771.578,"Good",1755320.69484
"SA-000258",68.28,"ALLEY","","",409.0002,30,"Alley","PCC Jointed Concrete",12270.006,"Fair",837796.00968
"SA-000259",85.86,"ALLEY","","",709.0062,30,"Alley","PCC Jointed Concrete",21270.186,"Good",1826258.16996
"SA-000260",42.78,"ALLEY","","",660.3418,30,"Alley","PCC Jointed Concrete",19810.254,"Fair",847482.66612
"SA-000261",69.33,"ALLEY","","",661.0121,30,"Alley","PCC Jointed Concrete",19830.363,"Fair",1374839.06679
"SA-000262",94.67,"ALLEY","","",660.4476,30,"Alley","PCC Jointed Concrete",19813.428,"Good",1875737.22876
"SA-000263",61.98,"ALLEY","","",660.189,30,"Alley","PCC Jointed Concrete",19805.67,"Fair",1227555.4266
"SA-000264",55.46,"ALLEY","","",662.0237,30,"Alley","PCC Jointed Concrete",19860.711,"Fair",1101475.03206
"SA-000265",77.83,"ALLEY","","",678.1659,30,"Alley","PCC Jointed Concrete",20344.977,"Good",1583449.55991
"SA-000266",65.25,"ALLEY","","",661.273,30,"Alley","PCC Jointed Concrete",19838.19,"Fair",1294441.8975
"SA-000267",24.33,"ALLEY","","",659.276,30,"Alley","PCC Jointed Concrete",19778.28,"Poor",481205.5524
"SA-000268",75.85,"ALLEY","","",660.0441,30,"Alley","PCC Jointed Concrete",19801.323,"Good",1501930.34955
"SA-000270",85.08,"ALLEY","","",633.0029,30,"Alley","PCC Jointed Concrete",18990.087,"Good",1615676.60196
"SA-000271",92.71,"ALLEY","","",715.0178,30,"Alley","PCC Jointed Concrete",21450.534,"Good",1988679.00714
"SA-000272",77.178,"ALLEY","","",716.0009,30,"Alley","PCC Jointed Concrete",21480.027,"Good",1657785.523806
"SA-000273",94.33,"ALLEY","","",260.0306,30,"Alley","PCC Jointed Concrete",7800.918,"Good",735860.59494
"SA-000274",99.99,"ALLEY","","",254.0077,30,"Alley","PCC Jointed Concrete",7620.231,"Good",761946.89769
"SA-000275",93.16,"ALLEY","","",596.0815,30,"Alley","PCC Jointed Concrete",17882.445,"Good",1665928.5762
"SA-000276",92.05,"ALLEY","","",450.4331,30,"Alley","PCC Jointed Concrete",13512.993,"Good",1243871.00565
"SA-000277",94.6,"ALLEY","","",513.0404,30,"Alley","PCC Jointed Concrete",15391.212,"Good",1456008.6552
"SA-000278",90,"ALLEY","","",335.006,30,"Alley","PCC Jointed Concrete",10050.18,"Good",904516.2
"SA-000279",44.47,"ALLEY","","",354.0903,30,"Alley","AC Improved",10622.709,"Fair",472391.86923
"SA-000280",79.6,"ALLEY","","",212.2597,30,"Alley","PCC Jointed Concrete",6367.791,"Good",506876.1636
"SA-000282",57.18,"ALLEY","","",395.0049,30,"Alley","PCC Jointed Concrete",11850.147,"Fair",677591.40546
"SA-000283",73.07,"ALLEY","","",394.0049,30,"Alley","PCC Jointed Concrete",11820.147,"Good",863698.14129
"SA-000284",65.49,"ALLEY","","",396.0011,30,"Alley","PCC Jointed Concrete",11880.033,"Fair",778023.36117
"SA-000287",71.89,"ALLEY","","",434.5631,30,"Alley","PCC Jointed Concrete",13036.893,"Good",937222.23777
