,Unnamed: 0,seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt,start_lat,start_long,end_lat,end_long
893,10449,SS-009342,71.49,DONAX AV,14TH (SB) ST,GRANGER (SB) ST,383.0,40.0,Residential,AC Improved,15320.0,Good,1095226.8,32.734555,-117.24575729999998,32.7154374,-117.160463
894,10450,SS-009343,63.81800000000001,DONAX AV,GRANGER (SB) ST,15TH (SB) ST,314.0,40.0,Residential,AC Improved,12560.0,Fair,801554.08,32.7154374,-117.160463,32.734555,-117.24575729999998
895,10452,SS-009345,67.904,DONLEY ST,AERONCA AV,CRETE ST,235.053,30.0,Residential,AC Improved,7051.59,Fair,478831.16736,32.7981065,-117.205382,32.798725,-117.20538300000001
896,10453,SS-009346,55.044,DONLEY ST,DEWES WY,AERONCA AV,371.0755,30.0,Residential,AC Improved,11132.265,Fair,612764.39466,32.797012699999996,-117.2053376,32.7981065,-117.205382
897,10454,SS-009347,65.384,DONNA AV,MISSY CT,HARVALA ST,257.5955,36.0,Residential,AC Improved,9273.438,Fair,606334.470192,32.7528028,-117.05009240000001,32.7534913,-117.0501746
898,10455,SS-009348,65.6,DONNA AV,DONNA WY,MISSY CT,304.3261,36.0,Residential,AC Improved,10955.7396,Fair,718696.5177600002,32.7519625,-117.05021570000001,32.7528028,-117.05009240000001
899,10456,SS-009349,84.016,DONNA AV,CELIA VISTA DR,DONNA WY,618.0980000000002,36.0,Residential,AC Improved,22251.528,Good,1869484.376448,32.750261699999996,-117.05026219999999,32.7519625,-117.05021570000001
900,10457,SS-009350,78.91199999999998,DONNA AV,MARLOWE DR,HANNIBAL PL,647.0495,36.0,Residential,AC Improved,23293.782000000007,Good,1838158.925184,32.747717699999995,-117.0504344,32.7495077,-117.05043059999998
901,10458,SS-009351,98.8,DONNA WY,DONNA AV,69TH ST,328.0381,34.0,Residential,AC Improved,11153.2954,Good,1101945.58552,32.7519625,-117.05021570000001,32.751962400000004,-117.0491596
902,10459,SS-009352,72.916,DONNINGTON WY,OAKHAM WY,FULHAM WY,572.2342,36.0,Residential,AC Improved,20600.4312,Good,1502101.0413792,32.6839794,-117.0344183,32.683389299999995,-117.0359096
903,10460,SS-009353,43.534,DONZEE ST,BERGER AV,OLGA AV,307.0,40.0,Residential,AC Improved,12280.0,Fair,534597.52,32.804451199999995,-117.15245359999999,32.804451199999995,-117.15245359999999
904,10461,SS-009354,62.496,DONZEE ST,KEARNY VILLA LN,ANNRAE ST,117.0,40.0,Residential,AC Improved,4680.0,Fair,292481.28,32.804284499999994,-117.1528962,32.8040958,-117.15372020000001
905,10462,SS-009355,55.168,DONZEE ST,ANNRAE ST,BERGER AV,403.0,40.0,Residential,AC Improved,16120.0,Fair,889308.16,32.8040958,-117.15372020000001,32.804451199999995,-117.15245359999999
906,10463,SS-009356,54.062,DOOLITTLE AV,LINDBERGH ST,CHANUTE ST,662.0914,30.0,Local,AC Improved,19862.742,Fair,1073819.558004,32.5870793,-117.058107,32.5852578,-117.0581368
907,10465,SS-009358,76.012,DORAN ST,BIOLA AV,CORBIN ST,1129.6614,36.0,Residential,AC Improved,40667.8104,Good,3091241.6041248,32.563811,-117.0811562,32.5612266,-117.0818428
908,10467,SS-009360,65.524,DORCAS ST,EVERVIEW RD,ONSTAD ST,450.4087,30.0,Residential,PCC Jointed Concrete,13512.261,Fair,885377.389764,32.7721888,-117.1994227,32.7731869,-117.1985597
909,10468,SS-009362,76.008,DORCAS ST,HILDA RD,LILLIAN ST,270.2035,30.0,Residential,PCC Jointed Concrete,8106.105,Good,616128.82884,32.7716321,-117.1998946,32.7721369,-117.1994646
910,10469,SS-009363,58.008,DORCAS ST,BIANCA AV,HILDA RD,188.8069,40.0,Residential,PCC Jointed Concrete,7552.276,Fair,438092.426208,32.771095,-117.200363,32.7716321,-117.1998946
911,10470,SS-009364,59.87,DORCAS ST,GERTRUDE ST,BIANCA AV,231.0085,40.0,Local,PCC Jointed Concrete,9240.34,Fair,553219.1558,32.7706066,-117.20079309999998,32.771095,-117.200363
912,10471,SS-009365,32.79,DORCAS ST,SAVANNAH ST,GERTRUDE ST,41.0,40.0,Local,AC Improved,1640.0,Poor,53775.6,32.770493300000005,-117.20088940000001,32.7706066,-117.20079309999998
913,10472,SS-009366,59.75,DORCAS ST,SAVANNAH PL,SAVANNAH ST,171.5922,40.0,Residential,PCC Jointed Concrete,6863.688,Fair,410105.358,32.7701407,-117.2012369,32.770493300000005,-117.20088940000001
914,10473,SS-009367,76.47,DORCAS ST,MORENA BL,SAVANNAH PL,147.3068,20.0,Residential,PCC Jointed Concrete,2946.136,Good,225291.01992,32.7697945,-117.2015311,32.7701407,-117.2012369
915,10474,SS-009368,98.69,DORCAS ST,NAPLES PL,MORENA BL,195.7171,40.0,Residential,PCC Jointed Concrete,7828.684,Good,772612.8239600002,32.7693827,-117.20193400000001,32.7697945,-117.2015311
916,10476,SS-009370,63.256,DORCHESTER DR,GUILD AV,WAGNER AV,273.3576,36.0,Residential,AC Improved,9840.8736,Fair,622494.3004415999,32.8076874,-117.12612250000001,32.8080651,-117.12682079999999
917,10477,SS-009371,74.494,DORCHESTER DR,RUGBY CT,WOODVIEW PL,559.966,36.0,Residential,AC Improved,20158.776,Good,1501707.859344,32.8040126,-117.1228956,32.805423,-117.12364270000002
918,10478,SS-009372,60.184,DORCHESTER DR,WOODVIEW PL,GUILD AV,1134.3178,36.0,Residential,AC Improved,40835.4408,Fair,2457640.1691072,32.805423,-117.12364270000002,32.8076874,-117.12612250000001
919,10479,SS-009373,47.924,DOREEN RD,HILLANDALE DR,JACKSON DR,203.4822,40.0,Residential,AC Improved,8139.288,Fair,390067.238112,32.8156402,-117.05828400000001,32.8161216,-117.05803459999998
920,10482,SS-009376,90.236,DORIANA ST,JAMIE AV,S WOODMAN ST,1022.6202,40.0,Collector,AC Improved,40904.808,Good,3691086.254688,32.6852704,-117.04793490000002,32.6870715,-117.04548179999999
921,10483,SS-009377,89.568,DORIANA ST,ALTA VIEW DR,JAMIE AV,903.4642,40.0,Collector,AC Improved,36138.568,Good,3236859.258624,32.683487,-117.049973,32.6852704,-117.04793490000002
922,10487,SS-009381,72.99,DORMOUSE RD,SALVIA WY,ECLIPSE RD,1128.0334,36.0,Residential,AC Improved,40609.2024,Good,2964065.683176,32.9445529,-117.1582908,32.944855100000005,-117.1548422
923,10488,SS-009382,71.788,DORMOUSE RD,ECLIPSE RD,DORMOUSE CT,479.1819,36.0,Residential,AC Improved,17250.5484,Good,1238382.3685392,32.944855100000005,-117.1548422,32.944534999999995,-117.1533209
924,10489,SS-009383,74.184,DORMOUSE RD,DORMOUSE CT,CICADA CT,367.301,40.0,Residential,AC Improved,14692.04,Good,1089914.29536,32.944534999999995,-117.1533209,32.9437233,-117.15263859999999
925,10490,SS-009384,70.192,DORMOUSE RD,CICADA CT,RUFUS CT,489.5792,40.0,Residential,AC Improved,19583.168,Good,1374581.728256,32.9437233,-117.15263859999999,32.9425121,-117.1518969
926,10491,SS-009385,73.208,DORMOUSE RD,RUFUS CT,CAM DEL SUR,229.3225,40.0,Residential,AC Improved,9172.9,Good,671529.6632,32.9425121,-117.1518969,32.9396727,-117.1513929
927,10492,SS-009386,96.156,DORMOUSE RD,PIPIT PL,SALVIA WY,1768.0403,36.0,Residential,AC Improved,63649.4508,Good,6120276.5911248,32.940378,-117.1589517,32.9445529,-117.1582908
928,10493,SS-009387,65.55199999999999,DORMOUSE RD,PARK VILLAGE RD,PIPIT PL,206.1289,36.0,Residential,AC Improved,7420.6404,Fair,486437.81950079993,32.9398522,-117.158666,32.940378,-117.1589517
929,10494,SS-009388,64.78,DORMOUSE RD,SALIX PL,PARK VILLAGE RD,334.7399,36.0,Residential,AC Improved,12050.6364,Fair,780640.225992,32.939153999999995,-117.1578852,32.9398522,-117.158666
930,10498,SS-009392,56.848,DOROTHY DR,DEBBY DR,55TH PL,234.034,36.0,Residential,AC Improved,8425.224,Fair,478957.13395200006,32.7690475,-117.07781170000001,32.7690332,-117.07708319999999
931,10499,SS-009393,49.966,DOROTHY DR,55TH PL,55TH ST,237.0023,36.0,Residential,AC Improved,8532.0828,Fair,426314.0491848,32.7690332,-117.07708319999999,32.769026600000004,-117.07630390000001
932,10500,SS-009394,38.108,DOROTHY DR,ROCKFORD DR,63RD ST,964.2882,36.0,Residential,AC Improved,34714.3752,Poor,1322895.4101216,32.7690841,-117.06779979999999,32.76923,-117.0646804
933,10501,SS-009395,70.582,DOROTHY DR,55TH ST,DOROTHY WY,613.0662,36.0,Residential,AC Improved,22070.3832,Good,1557771.7870224,32.769026600000004,-117.07630390000001,32.7690068,-117.07307150000001
934,10502,SS-009396,82.36200000000002,DOROTHY DR,DOROTHY WY,CAMPANILE DR,375.0119,36.0,Residential,AC Improved,13500.4284,Good,1111922.2838808,32.7690068,-117.07307150000001,32.76900639999999,-117.07187649999999
935,10503,SS-009397,75.57600000000002,DOROTHY DR,DOROTHY WY,DOROTHY WY,371.0484,36.0,Residential,AC Improved,13357.7424,Good,1009524.7396224,32.7690068,-117.07307150000001,32.7690068,-117.07307150000001
936,10504,SS-009398,81.48,DOROTHY WY,DOROTHY DR,DOROTHY DR,1206.8172,36.0,Residential,AC Improved,43445.4192,Good,3539932.7564160004,32.7690068,-117.07307150000001,32.7690068,-117.07307150000001
937,10505,SS-009399,86.06200000000003,DOTI POINT DR,JAMIE AV,FOWLER DR,257.0,36.0,Residential,AC Improved,9252.0,Good,796245.6240000002,32.684464,-117.04701999999999,32.683945,-117.047592
938,10507,SS-009401,57.48,DOVE CT,BEAR DR,TORRANCE ST,358.3777,24.0,Residential,PCC Jointed Concrete,8601.0648,Fair,494389.204704,32.7432339,-117.1689905,32.7441239,-117.1689918
939,10510,SS-009410,61.46,DOVE ST,BUSH ST,W UNIVERSITY AV,580.3463,40.0,Residential,PCC Jointed Concrete,23213.852000000006,Fair,1426723.34392,32.7473856,-117.1686038,32.74896760000001,-117.16864469999999
940,10511,SS-009411,18.89,DOVE ST,W REDWOOD ST,W SPRUCE ST,363.0123,26.0,Residential,AC Unimproved,9438.3198,Poor,178289.861022,32.737688500000004,-117.1685447,32.7386902,-117.168566
941,10512,SS-009412,65.03,DOVE ST,EAGLE ST,W PALM ST,583.2449,30.0,Residential,PCC Jointed Concrete,17497.346999999998,Fair,1137852.47541,32.7340767,-117.1684966,32.7355195,-117.1680462
942,10513,SS-009413,52.95,DOVE ST,ARROYO DR,EAGLE ST,432.5784,30.0,Residential,PCC Jointed Concrete,12977.352,Fair,687150.7884,32.7329348,-117.168448,32.7340767,-117.1684966
943,10514,SS-009414,54.12,DOVE ST,W MAPLE ST,ARROYO DR,239.512,30.0,Residential,PCC Jointed Concrete,7185.36,Fair,388871.6832,32.7323017,-117.168159,32.7329348,-117.168448
944,10515,SS-009416,50.54,DOVE ST,W UNIVERSITY AV,W WASHINGTON ST,326.0065,30.0,Residential,AC Improved,9780.195,Fair,494291.0553,32.74896760000001,-117.16864469999999,32.7499261,-117.1686811
945,10516,SS-009417,57.04,DOVE ST,W PENNSYLVANIA AV,BUSH ST,791.048,30.0,Residential,PCC Jointed Concrete,23731.44,Fair,1353641.3376,32.7453798,-117.16824299999999,32.7473856,-117.1686038
946,10518,SS-009419,56.57,DOVE ST,W PALM ST,W REDWOOD ST,779.0106,30.0,Residential,PCC Jointed Concrete,23370.318,Fair,1322058.88926,32.7355195,-117.1680462,32.737688500000004,-117.1685447
947,10520,SS-009425,86.98200000000001,DOVERHILL RD,ANN ARBOR LN,SCRIPPS CREEK DR,762.3113,36.0,Residential,AC Improved,27443.2068,Good,2387065.0138776,32.9262592,-117.0915998,32.925686600000006,-117.08927779999999
948,10522,SS-009427,60.19600000000001,DOWDY DR,STROMESA CT,ARJONS DR,663.8712,50.0,Residential,AC Improved,33193.56,Fair,1998119.53776,32.892616,-117.1468361,32.8944466,-117.1467372
949,10523,SS-009428,50.688,DOWDY DR,SILVERTON AV,STROMESA CT,722.9473,50.0,Residential,AC Improved,36147.365,Fair,1832237.63712,32.8906316,-117.1469495,32.892616,-117.1468361
950,10524,SS-009429,46.982,DOWDY DR,MIRAMAR RD,SILVERTON AV,997.6886,50.0,Residential,AC Improved,49884.43,Fair,2343670.29026,32.8882253,-117.14545679999999,32.8906316,-117.1469495
951,10525,SS-009430,57.4,DOWLING DR,RETAHEIM WY,PALOMAR AV,309.7048,30.0,Residential,PCC Jointed Concrete,9291.144,Fair,533311.6656,32.8265976,-117.2743017,32.8274,-117.274002
952,10526,SS-009431,59.152,DOWLING DR,VINCENTE WY,RETAHEIM WY,305.2623,30.0,Residential,PCC Jointed Concrete,9157.869,Fair,541706.267088,32.825819800000005,-117.2746291,32.8265976,-117.2743017
953,10527,SS-009432,72.0,DOWLING DR,ELECTRIC AV,VINCENTE WY,554.6181,30.0,Residential,PCC Jointed Concrete,16638.543,Good,1197975.096,32.824321999999995,-117.27501699999999,32.825819800000005,-117.2746291
954,10530,SS-009435,69.82,DRACMA DR,CAULFIELD DR,FLAX DR,688.3738,36.0,Local,AC Improved,24781.4568,Fair,1730241.313776,32.579102,-117.07206699999999,32.577199699999994,-117.0720094
955,10531,SS-009436,74.358,DRACO RD,DEWSBURY AV,GEMINI AV,277.8296,40.0,Residential,AC Improved,11113.184,Good,826354.135872,32.918561100000005,-117.1272832,32.9192677,-117.127125
956,10533,SS-009440,71.92,DRAPER AV,KLINE ST,SILVERADO ST,575.7029,52.0,Residential,AC Improved,29936.5508,Good,2153036.733536,32.8427337,-117.277097,32.8395783,-117.2761868
957,10534,SS-009441,71.028,DRAPER AV,SILVER ST,KLINE ST,582.9827,52.0,Residential,AC Improved,30315.1004,Good,2153220.9512112,32.841190999999995,-117.27659209999999,32.8427337,-117.277097
958,10535,SS-009442,73.268,DRAPER AV,PEARL ST,SILVER ST,582.8158,52.0,Residential,AC Improved,30306.4216,Good,2220490.8977888,32.8396618,-117.27608970000001,32.841190999999995,-117.27659209999999
959,10536,SS-009443,82.774,DRAPER AV,MARINE ST,PEARL ST,658.0647,52.0,Residential,AC Improved,34219.3644,Good,2832473.6688456,32.837990999999995,-117.2759137,32.8396618,-117.27608970000001
960,10537,SS-009444,93.4,DRAPER AV,GENTER ST,SEA LN,184.6212,40.0,Residential,AC Improved,7384.848000000001,Good,689744.8032,32.8365344,-117.2754922,32.8370278,-117.2756533
961,10538,SS-009445,76.304,DRAPER AV,RUSHVILLE ST,ARENAS ST,198.4035,40.0,Residential,AC Improved,7936.14,Good,605559.22656,32.8350488,-117.27501540000002,32.835584399999995,-117.2751852
962,10539,SS-009446,70.812,DRAPER AV,FERN GLEN,RUSHVILLE ST,209.8046,40.0,Residential,AC Improved,8392.184000000001,Good,594267.333408,32.8344975,-117.2748477,32.8350488,-117.27501540000002
963,10540,SS-009447,61.24,DRAPER AV,BONAIR WY,NAUTILUS ST,247.8789,40.0,Residential,PCC Jointed Concrete,9915.156,Fair,607204.1534399999,32.831718,-117.27395600000001,32.8323697,-117.27416740000001
964,10541,SS-009448,98.0,DRAPER AV,BONAIR ST,BONAIR WY,241.8203,40.0,Residential,PCC Jointed Concrete,9672.812,Good,947935.576,32.831078000000005,-117.273758,32.831718,-117.27395600000001
965,10542,SS-009449,88.34200000000001,DRAPER AV,BONAIR PL,BONAIR ST,246.9108,40.0,Residential,AC Improved,9876.432,Good,872503.7557440002,32.830422999999996,-117.2735338,32.831078000000005,-117.273758
966,10543,SS-009450,83.47,DRAPER AV,GRAVILLA ST,BONAIR PL,246.6619,40.0,Residential,AC Improved,9866.476,Good,823554.75172,32.8297695,-117.2733219,32.830422999999996,-117.2735338
967,10544,SS-009451,82.5,DRAPER AV,GRAVILLA PL,GRAVILLA ST,243.0423,40.0,Residential,AC Improved,9721.692,Good,802039.59,32.8291213,-117.27311529999999,32.8297695,-117.2733219
968,10546,SS-009453,93.4,DRAPER AV,SEA LN,MARINE ST,334.2408,40.0,Residential,AC Improved,13369.632,Good,1248723.6288,32.8370278,-117.2756533,32.837990999999995,-117.2759137
969,10547,SS-009454,77.148,DRAPER AV,ARENAS ST,GENTER ST,360.6695,40.0,Residential,AC Improved,14426.78,Good,1112997.22344,32.835584399999995,-117.2751852,32.8365344,-117.2754922
970,10548,SS-009455,73.94800000000002,DRAPER AV,WESTBOURNE ST,FERN GLEN,391.7186,40.0,Residential,AC Improved,15668.744,Good,1158672.281312,32.833462,-117.274521,32.8344975,-117.2748477
971,10549,SS-009456,82.75,DRAPER AV,NAUTILUS ST,WESTBOURNE ST,409.1763,40.0,Residential,PCC Jointed Concrete,16367.052,Good,1354373.553,32.8323697,-117.27416740000001,32.833462,-117.274521
972,10550,SS-009457,68.10600000000001,DRAYTON HALL WY,BOCAGE PT,ESCALA DR,779.868,26.0,Residential,AC Improved,20276.568,Fair,1380955.940208,33.0336123,-117.0739693,33.0352021,-117.07448889999999
973,10551,SS-009458,66.03,DRAYTON HALL WY,AUSTERLITZ PL,BOCAGE PT,227.3785,29.0,Residential,AC Improved,6593.9765,Fair,435400.268295,33.0330302,-117.0742397,33.0336123,-117.0739693
974,10552,SS-009459,54.7,DRAYTON HALL WY,FAIRHOPE RD,AUSTERLITZ PL,307.1906,32.0,Residential,AC Improved,9830.0992,Fair,537706.42624,33.0323797,-117.0738178,33.0330302,-117.0742397
975,10555,SS-009462,89.084,DREAM ST,CHURCHWARD ST,LAS FLORES ST,855.0,36.0,Residential,AC Improved,30780.0,Good,2742005.52,32.7040082,-117.07720929999999,32.705380100000006,-117.0752176
976,10556,SS-009463,81.05199999999998,DRESCHER ST,TAIT ST,KELLY ST,657.4627,32.0,Residential,AC Improved,21038.8064,Good,1705237.3363328,32.7807958,-117.1733023,32.782566100000004,-117.17360690000001
977,10557,SS-009464,79.476,DRESCHER ST,NORTH ELMAN ST,TAIT ST,198.8164,32.0,Residential,AC Improved,6362.1248,Good,505636.2306048001,32.780276300000004,-117.17336409999999,32.7807958,-117.1733023
978,10558,SS-009465,80.492,DRESCHER ST,SOUTH ELMAN ST,NORTH ELMAN ST,249.0644,32.0,Residential,AC Improved,7970.0608,Good,641526.1339136,32.7795795,-117.1734263,32.780276300000004,-117.17336409999999
979,10559,SS-009466,75.96,DRESCHER ST,GOODWIN ST,SOUTH ELMAN ST,477.4452,32.0,Residential,AC Improved,15278.2464,Good,1160535.596544,32.7782618,-117.1735419,32.7795795,-117.1734263
980,10560,SS-009467,79.336,DRESCHER ST,KRAMER ST,GOODWIN ST,463.1912,32.0,Residential,AC Improved,14822.1184,Good,1175927.5853823998,32.776998600000006,-117.17367479999999,32.7782618,-117.1735419
981,10561,SS-009468,74.14399999999998,DRESCHER ST,WEST DRESCHER ST,KRAMER ST,151.0189,32.0,Residential,AC Improved,4832.6048,Good,358308.6502912,32.776612300000004,-117.173872,32.776998600000006,-117.17367479999999
982,10563,SS-009470,83.00399999999998,DRISCOLL DR,BARROWS ST,HUERFANO AV,304.0,36.0,Residential,AC Improved,10944.0,Good,908395.776,32.820351,-117.219353,32.8203349,-117.2183642
983,10564,SS-009471,85.36,DRISCOLL DR,PLONE WY,BARROWS ST,281.0,28.0,Residential,AC Improved,7868.0,Good,671612.48,32.819968599999996,-117.22014070000002,32.820351,-117.219353
984,10565,SS-009472,80.616,DRISCOLL DR,HUERFANO AV,WAYNE LN,617.0,36.0,Residential,AC Improved,22212.0,Good,1790642.592,32.8203349,-117.2183642,32.819571999999994,-117.21664469999999
985,10566,SS-009473,87.3,DRISCOLL DR,WAYNE LN,AVATI DR,809.0,36.0,Residential,AC Improved,29124.0,Good,2542525.2,32.819571999999994,-117.21664469999999,32.8193167,-117.21408590000001
986,10568,SS-009475,70.332,DROVER DR,BIXEL DR,DORMAN DR,494.7985,36.0,Residential,AC Improved,17812.746,Good,1252806.051672,32.777287699999995,-117.0854023,32.7780213,-117.0867652
987,10569,SS-009476,71.128,DROVER DR,REMINGTON RD,BIXEL DR,434.3985,36.0,Residential,AC Improved,15638.346,Good,1112324.2742879998,32.7761395,-117.0851017,32.777287699999995,-117.0854023
988,10570,SS-009477,64.38,DROVER DR,WALSH WY,REMINGTON RD,198.0585,36.0,Residential,AC Improved,7130.106,Fair,459036.22428,32.775609,-117.085093,32.7761395,-117.0851017
989,10572,SS-009479,50.0,DRUCELLA ST,HARRIS AV,24TH (SB) ST,242.0329,20.0,Local,AC Improved,4840.6579999999985,Fair,242032.9,32.5832606,-117.0831094,32.5832606,-117.0831094
990,10573,SS-009480,57.96,DRUCKER LN,AVNDA DE LA FUENTE S,KERNS ST,835.9086,64.0,Residential,AC Improved,53498.1504,Fair,3100752.797184,32.5532181,-116.9495279,32.5508374,-116.9494928
991,10574,SS-009481,70.42399999999998,DRUMCLIFF AV,JADE COAST DR,GOLD COAST DR,1183.0007,36.0,Residential,AC Improved,42588.0252,Good,2999219.0866848,32.902142,-117.14193700000001,32.9053898,-117.14198200000001
992,10578,SS-009485,87.204,DUARTE PL,HAUSER ST,BULLOCK DR,250.0,36.0,Residential,AC Improved,9000.0,Good,784836.0,32.693564,-117.0580223,32.6928836,-117.0578123
993,10579,SS-009486,74.874,DUBLIN DR,PANASONIC WY,AIRWAY RD,678.8796,50.0,Residential,AC Improved,33943.98,Good,2541521.55852,32.5624834,-116.9754366,32.5606597,-116.9754274
994,10580,SS-009487,85.288,DUBOIS DR,LODI ST,COLE ST,215.1025,40.0,Residential,AC Improved,8604.1,Good,733826.4808,32.8392865,-117.20074540000002,32.839412100000004,-117.20141540000002
995,10581,SS-009488,92.826,DUBOIS DR,CAYWOOD ST,LODI ST,281.9024,40.0,Residential,AC Improved,11276.096,Good,1046714.887296,32.8386818,-117.200194,32.8392865,-117.20074540000002
996,10582,SS-009489,91.288,DUBOIS DR,APPLETON ST,CAYWOOD ST,1027.9942,40.0,Residential,AC Improved,41119.768,Good,3753741.381184,32.836353,-117.198273,32.8386818,-117.200194
997,10583,SS-009490,89.5,DUBOIS DR,CONRAD AV,APPLETON ST,384.7893,40.0,Residential,AC Improved,15391.572,Good,1377545.694,32.8353545,-117.1978979,32.836353,-117.198273
998,10584,SS-009491,51.408,DUBOIS DR,CLAIREMONT MESA BL,CONRAD AV,340.7271,40.0,Residential,AC Improved,13629.084,Fair,700643.950272,32.834382700000006,-117.19774369999999,32.8353545,-117.1978979
999,10585,SS-009492,67.512,DUBOIS DR,BANNOCK AV,CLAIREMONT MESA BL,403.2198,40.0,Residential,AC Improved,16128.792,Fair,1088887.005504,32.833351,-117.197777,32.834382700000006,-117.19774369999999
1999,10586,SS-009493,50.434,DUBONNET ST,AFTON RD,MILAGROS ST,1010.0123,36.0,Residential,AC Improved,36360.4428,Fair,1833802.5721752,32.8078295,-117.14447779999999,32.8078802,-117.14117179999998
2999,10587,SS-009494,68.586,DUCHESS ST,SUFFOLK DR,69TH ST,379.0012,36.0,Residential,AC Improved,13644.0432,Fair,935790.3469152,32.7447357,-117.05049299999999,32.7447561,-117.0492635
3999,10588,SS-009495,86.35600000000002,DUCOMMUN AV,DUNANT ST,BUISSON ST,844.5057,36.0,Residential,AC Improved,30402.2052,Good,2625412.8322512,32.852139,-117.21968100000001,32.853348,-117.21719399999999
